,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
8246,1.6,"38 km ESE of Nenana, Alaska",1719847458645,1719847545697,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248ewf72g,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248ewf72g&format=geojson,,,,,automatic,0,39,ak,0248ewf72g,",ak0248ewf72g,",",ak,",",origin,phase-data,",,,0.12,,ml,earthquake,"M 1.6 - 38 km ESE of Nenana, Alaska"
8247,4.4,"133 km NNW of Finschhafen, Papua New Guinea",1719847361827,1720710195040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000n9le,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000n9le&format=geojson,,,,,reviewed,0,298,us,6000n9le,",us6000n9le,",",us,",",origin,phase-data,",95.0,3.469,0.78,37.0,mb,earthquake,"M 4.4 - 133 km NNW of Finschhafen, Papua New Guinea"
8248,1.8,"55 km S of Whites City, New Mexico",1719846413810,1719947344126,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024mvrm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024mvrm&format=geojson,,,,,reviewed,0,50,tx,2024mvrm,",tx2024mvrm,",",tx,",",origin,phase-data,",22.0,0.0,0.1,69.0,ml,earthquake,"M 1.8 - 55 km S of Whites City, New Mexico"
8249,1.05,"6 km WNW of Cobb, CA",1719845825960,1719845924530,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75029526,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75029526&format=geojson,,,,,automatic,0,17,nc,75029526,",nc75029526,",",nc,",",nearby-cities,origin,phase-data,",10.0,0.01042,0.02,75.0,md,earthquake,"M 1.1 - 6 km WNW of Cobb, CA"
8250,2.34,"7 km NNW of Smiths Ferry, Idaho",1719845648000,1719857245150,,https://earthquake.usgs.gov/earthquakes/eventpage/mb90055683,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb90055683&format=geojson,,,,,reviewed,0,84,mb,90055683,",mb90055683,",",mb,",",origin,phase-data,",8.0,0.06288,0.13,90.0,ml,earthquake,"M 2.3 - 7 km NNW of Smiths Ferry, Idaho"
8251,0.01,"33 km W of Chignik Lake, Alaska",1719845604420,1719960315300,,https://earthquake.usgs.gov/earthquakes/eventpage/av93013869,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93013869&format=geojson,,,,,reviewed,0,0,av,93013869,",av93013869,",",av,",",origin,phase-data,",4.0,0.1049,0.32,274.0,ml,earthquake,"M 0.0 - 33 km W of Chignik Lake, Alaska"
8252,1.88999999,"7 km SSW of Volcano, Hawaii",1719845265870,1719845352520,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74309341,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74309341&format=geojson,,,,,automatic,0,55,hv,74309341,",hv74309341,",",hv,",",origin,phase-data,",18.0,0.009158,0.150000006,90.0,md,earthquake,"M 1.9 - 7 km SSW of Volcano, Hawaii"
8253,1.04,"2 km WSW of Cobb, CA",1719845017470,1719845114064,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75029521,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75029521&format=geojson,,,,,automatic,0,17,nc,75029521,",nc75029521,",",nc,",",nearby-cities,origin,phase-data,",11.0,0.01862,0.02,125.0,md,earthquake,"M 1.0 - 2 km WSW of Cobb, CA"
8254,4.3,Fiji region,1719844470091,1720709184040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000mxtr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mxtr&format=geojson,,,,,reviewed,0,284,us,7000mxtr,",us7000mxtr,",",us,",",origin,phase-data,",31.0,3.227,0.94,77.0,mb,earthquake,M 4.3 - Fiji region
8255,1.7,"62 km WNW of Ninilchik, Alaska",1719843577529,1719850586492,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248evsqao,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248evsqao&format=geojson,,,,,reviewed,0,44,ak,0248evsqao,",ak0248evsqao,",",ak,",",origin,phase-data,",,,0.5,,ml,earthquake,"M 1.7 - 62 km WNW of Ninilchik, Alaska"
8256,1.4,"45 km W of Tatitlek, Alaska",1719843561557,1719850341547,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248evsp14,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248evsp14&format=geojson,,,,,reviewed,0,30,ak,0248evsp14,",ak0248evsp14,",",ak,",",origin,phase-data,",,,0.25,,ml,earthquake,"M 1.4 - 45 km W of Tatitlek, Alaska"
8257,0.88,"13 km WSW of Searles Valley, CA",1719843273090,1720022585664,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40815640,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40815640&format=geojson,,,,,reviewed,0,12,ci,40815640,",ci40815640,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",27.0,0.1194,0.19,129.0,ml,earthquake,"M 0.9 - 13 km WSW of Searles Valley, CA"
8258,0.62,"15 km NE of Ridgecrest, CA",1719843093850,1719871906336,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37675492,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37675492&format=geojson,,,,,reviewed,0,6,ci,37675492,",ci37675492,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.1219,0.24,148.0,ml,earthquake,"M 0.6 - 15 km NE of Ridgecrest, CA"
8259,0.79,"15 km WSW of Searles Valley, CA",1719843093730,1720022974641,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37536773,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37536773&format=geojson,,,,,reviewed,0,10,ci,37536773,",ci37536773,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.1142,0.18,137.0,ml,earthquake,"M 0.8 - 15 km WSW of Searles Valley, CA"
8260,0.76,"13 km WSW of Searles Valley, CA",1719843085820,1719871537746,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40815632,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40815632&format=geojson,,,,,reviewed,0,9,ci,40815632,",ci40815632,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",21.0,0.1182,0.16,127.0,ml,earthquake,"M 0.8 - 13 km WSW of Searles Valley, CA"
8261,1.57,"7 km NNW of The Geysers, CA",1719842929960,1719843025048,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75029516,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75029516&format=geojson,,,,,automatic,0,38,nc,75029516,",nc75029516,",",nc,",",nearby-cities,origin,phase-data,",27.0,0.003835,0.02,40.0,md,earthquake,"M 1.6 - 7 km NNW of The Geysers, CA"
8262,0.03,"10 km NNE of Coso Junction, CA",1719842800140,1719954599402,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40815624,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40815624&format=geojson,,,,,reviewed,0,0,ci,40815624,",ci40815624,",",ci,",",nearby-cities,origin,phase-data,",4.0,0.03525,0.04,244.0,ml,earthquake,"M 0.0 - 10 km NNE of Coso Junction, CA"
8263,1.7,"46 km NW of Toyah, Texas",1719842625553,1720042127628,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024mvpk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024mvpk&format=geojson,,,,,reviewed,0,44,tx,2024mvpk,",tx2024mvpk,",",tx,",",origin,phase-data,",26.0,0.0,0.2,55.0,ml,earthquake,"M 1.7 - 46 km NW of Toyah, Texas"
8264,0.36,"41 km NE of Adak, Alaska",1719841910430,1719955199490,,https://earthquake.usgs.gov/earthquakes/eventpage/av93182816,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93182816&format=geojson,,,,,reviewed,0,2,av,93182816,",av93182816,",",av,",",origin,phase-data,",5.0,0.0291,0.24,146.0,ml,earthquake,"M 0.4 - 41 km NE of Adak, Alaska"
8265,0.63,"19 km W of Sitka, Alaska",1719841867290,1719956647240,,https://earthquake.usgs.gov/earthquakes/eventpage/av93182811,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93182811&format=geojson,,,,,reviewed,0,6,av,93182811,",av93182811,",",av,",",origin,phase-data,",5.0,0.02904,0.1,175.0,ml,earthquake,"M 0.6 - 19 km W of Sitka, Alaska"
8266,2.61,"6 km S of Volcano, Hawaii",1719841434600,1720708386040,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74309186,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74309186&format=geojson,,,,,reviewed,0,105,hv,74309186,",us6000n9ww,hv74309186,",",us,hv,",",origin,phase-data,",25.0,0.007088,0.1,58.0,ml,earthquake,"M 2.6 - 6 km S of Volcano, Hawaii"
8267,0.97,"8 km WNW of Cobb, CA",1719841434590,1719841529077,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75029511,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75029511&format=geojson,,,,,automatic,0,14,nc,75029511,",nc75029511,",",nc,",",nearby-cities,origin,phase-data,",9.0,0.01296,0.02,113.0,md,earthquake,"M 1.0 - 8 km WNW of Cobb, CA"
8268,0.98,"5 km SSW of Volcano, Hawaii",1719841418890,1719956832850,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74309181,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74309181&format=geojson,,,,,reviewed,0,15,hv,74309181,",hv74309181,",",hv,",",origin,phase-data,",12.0,0.006165,0.11,80.0,md,earthquake,"M 1.0 - 5 km SSW of Volcano, Hawaii"
8269,0.52,"24 km SW of Ocotillo Wells, CA",1719841399190,1719870119101,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40815592,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40815592&format=geojson,,,,,reviewed,0,4,ci,40815592,",ci40815592,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.08467,0.2,53.0,ml,earthquake,"M 0.5 - 24 km SW of Ocotillo Wells, CA"
8270,1.32,"3 km S of Cobb, CA",1719841358870,1719841453649,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75029506,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75029506&format=geojson,,,,,automatic,0,27,nc,75029506,",nc75029506,",",nc,",",nearby-cities,origin,phase-data,",25.0,0.02924,0.07,100.0,md,earthquake,"M 1.3 - 3 km S of Cobb, CA"
8271,1.2,"41 km W of Tyonek, Alaska",1719841281359,1719841396190,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248evbz8n,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248evbz8n&format=geojson,,,,,automatic,0,22,ak,0248evbz8n,",ak0248evbz8n,",",ak,",",origin,phase-data,",,,0.4,,ml,earthquake,"M 1.2 - 41 km W of Tyonek, Alaska"
8272,0.72,"19 km E of Little Lake, CA",1719841258170,1719869610670,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40815584,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40815584&format=geojson,,,,,reviewed,0,8,ci,40815584,",ci40815584,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",21.0,0.05553,0.14,83.0,ml,earthquake,"M 0.7 - 19 km E of Little Lake, CA"
8273,2.58,"6 km S of Volcano, Hawaii",1719841233420,1720707642040,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74309176,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74309176&format=geojson,,,,,reviewed,0,102,hv,74309176,",us6000n9ks,hv74309176,",",us,hv,",",origin,phase-data,",40.0,0.008478,0.1,53.0,ml,earthquake,"M 2.6 - 6 km S of Volcano, Hawaii"
8274,1.68,"6 km S of Volcano, Hawaii",1719841217180,1719962692500,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74309171,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74309171&format=geojson,,,,,reviewed,0,43,hv,74309171,",hv74309171,",",hv,",",origin,phase-data,",22.0,0.007402,0.11,66.0,ml,earthquake,"M 1.7 - 6 km S of Volcano, Hawaii"
8275,1.83000004,"5 km SW of Volcano, Hawaii",1719841169330,1719841327490,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74309166,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74309166&format=geojson,,,,,automatic,0,52,hv,74309166,",hv74309166,",",hv,",",origin,phase-data,",13.0,0.004589,0.189999998,75.0,md,earthquake,"M 1.8 - 5 km SW of Volcano, Hawaii"
8276,1.7,"28 km S of Atka, Alaska",1719841153098,1719843434306,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248evbj65,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248evbj65&format=geojson,,,,,reviewed,0,44,ak,0248evbj65,",ak0248evbj65,",",ak,",",origin,phase-data,",,,0.28,,ml,earthquake,"M 1.7 - 28 km S of Atka, Alaska"
8277,1.16,"56 km WSW of Nikolski, Alaska",1719841017800,1719957258660,,https://earthquake.usgs.gov/earthquakes/eventpage/av93013849,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93013849&format=geojson,,,,,reviewed,0,21,av,93013849,",av93013849,",",av,",",origin,phase-data,",4.0,0.04847,0.06,302.0,ml,earthquake,"M 1.2 - 56 km WSW of Nikolski, Alaska"
8278,1.54,"23 km NE of Fort Supply, Oklahoma",1719840993039,1719923922278,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024mvom,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024mvom&format=geojson,,,,,reviewed,0,36,ok,2024mvom,",ok2024mvom,",",ok,",",origin,phase-data,",14.0,0.2375533839,0.13,163.0,ml,earthquake,"M 1.5 - 23 km NE of Fort Supply, Oklahoma"
8279,1.8,"24 km W of Kalifornsky, Alaska",1719840706291,1719840782709,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248ev9w05,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248ev9w05&format=geojson,,,,,automatic,0,50,ak,0248ev9w05,",ak0248ev9w05,",",ak,",",origin,phase-data,",,,0.41,,ml,earthquake,"M 1.8 - 24 km W of Kalifornsky, Alaska"
8280,1.1,"2 km W of Hope, Alaska",1719840207367,1719840330004,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248ev84tc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248ev84tc&format=geojson,,,,,automatic,0,19,ak,0248ev84tc,",ak0248ev84tc,",",ak,",",origin,phase-data,",,,0.54,,ml,earthquake,"M 1.1 - 2 km W of Hope, Alaska"
8281,4.7,"87 km NE of Georgetown, Saint Helena",1719840004032,1720707340040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000mxtl,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mxtl&format=geojson,,,,,reviewed,0,340,us,7000mxtl,",us7000mxtl,",",us,",",origin,phase-data,",18.0,0.754,0.67,137.0,mb,earthquake,"M 4.7 - 87 km NE of Georgetown, Saint Helena"
8282,4.1,"8 km NW of Madang, Papua New Guinea",1719839981806,1720706472040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000mxtm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mxtm&format=geojson,,,,,reviewed,0,259,us,7000mxtm,",us7000mxtm,",",us,",",origin,phase-data,",24.0,3.511,0.81,133.0,mb,earthquake,"M 4.1 - 8 km NW of Madang, Papua New Guinea"
8283,1.08,"56 km WSW of Nikolski, Alaska",1719839878590,1719955567990,,https://earthquake.usgs.gov/earthquakes/eventpage/av93182766,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93182766&format=geojson,,,,,reviewed,0,18,av,93182766,",av93182766,",",av,",",origin,phase-data,",4.0,0.04567,0.07,303.0,ml,earthquake,"M 1.1 - 56 km WSW of Nikolski, Alaska"
8284,0.57,"8 km NNW of Julian, CA",1719839263080,1719840567952,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40815528,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40815528&format=geojson,,,,,reviewed,0,5,ci,40815528,",ci40815528,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.05647,0.15,56.0,ml,earthquake,"M 0.6 - 8 km NNW of Julian, CA"
8285,0.27,"19 km W of Sitka, Alaska",1719839089750,1719956345100,,https://earthquake.usgs.gov/earthquakes/eventpage/av93182746,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93182746&format=geojson,,,,,reviewed,0,1,av,93182746,",av93182746,",",av,",",origin,phase-data,",5.0,0.04,0.09,197.0,ml,earthquake,"M 0.3 - 19 km W of Sitka, Alaska"
8286,4.4,"50 km NW of Mendoza, Argentina",1719839049351,1720704853040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000n9kn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000n9kn&format=geojson,,,,,reviewed,0,298,us,6000n9kn,",us6000n9kn,",",us,",",origin,phase-data,",38.0,1.064,0.92,50.0,mb,earthquake,"M 4.4 - 50 km NW of Mendoza, Argentina"
8287,1.2,"75 km E of Cantwell, Alaska",1719838991194,1719839191959,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248ev3t8v,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248ev3t8v&format=geojson,,,,,automatic,0,22,ak,0248ev3t8v,",ak0248ev3t8v,",",ak,",",origin,phase-data,",,,0.65,,ml,earthquake,"M 1.2 - 75 km E of Cantwell, Alaska"
8288,1.69,"11 km WSW of Toms Place, CA",1719838784240,1719864078200,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75029501,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75029501&format=geojson,,,,,reviewed,0,44,nc,75029501,",nc75029501,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",28.0,0.06806,0.03,144.0,md,earthquake,"M 1.7 - 11 km WSW of Toms Place, CA"
8289,2.06,"5 km SSW of Volcano, Hawaii",1719838590010,1719962410940,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74309081,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74309081&format=geojson,,,,,reviewed,0,65,hv,74309081,",hv74309081,",",hv,",",origin,phase-data,",25.0,0.006193,0.08,52.0,ml,earthquake,"M 2.1 - 5 km SSW of Volcano, Hawaii"
8290,0.8,"8 km NE of Little Lake, CA",1719838582670,1719868474409,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40815520,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40815520&format=geojson,,,,,reviewed,0,10,ci,40815520,",ci40815520,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",22.0,0.03001,0.18,55.0,ml,earthquake,"M 0.8 - 8 km NE of Little Lake, CA"
8291,0.5700000000000001,"7 km NNE of Government Camp, Oregon",1719838428990,1719866964530,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62020331,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62020331&format=geojson,,,,,reviewed,0,5,uw,62020331,",uw62020331,",",uw,",",origin,phase-data,",5.0,0.02726,0.17,96.0,ml,earthquake,"M 0.6 - 7 km NNE of Government Camp, Oregon"
8292,4.0,Fiji region,1719837908572,1721114991040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000mxts,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mxts&format=geojson,,,,,reviewed,0,246,us,7000mxts,",us7000mxts,",",us,",",origin,phase-data,",11.0,3.348,0.54,106.0,mb,earthquake,M 4.0 - Fiji region
8293,0.61,"7 km WNW of Cobb, CA",1719837496210,1719837594552,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75029496,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75029496&format=geojson,,,,,automatic,0,6,nc,75029496,",nc75029496,",",nc,",",nearby-cities,origin,phase-data,",8.0,0.01007,0.01,105.0,md,earthquake,"M 0.6 - 7 km WNW of Cobb, CA"
8294,3.08,"4 km ENE of Little America, Wyoming",1719837010370,1721118270040,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80075061,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80075061&format=geojson,1.0,4.1,,,reviewed,0,146,uu,80075061,",uu80075061,us6000n9kj,",",uu,us,",",dyfi,origin,phase-data,",20.0,0.1226,0.25,161.0,ml,earthquake,"M 3.1 - 4 km ENE of Little America, Wyoming"
8295,0.85,"8 km NW of Cobb, CA",1719837005450,1719837099821,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75029491,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75029491&format=geojson,,,,,automatic,0,11,nc,75029491,",nc75029491,",",nc,",",nearby-cities,origin,phase-data,",9.0,0.014,0.08,198.0,md,earthquake,"M 0.9 - 8 km NW of Cobb, CA"
8296,1.0,"32 km SW of Tanana, Alaska",1719836783542,1719836942053,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0248eunc2a,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0248eunc2a&format=geojson,,,,,automatic,0,15,ak,0248eunc2a,",ak0248eunc2a,",",ak,",",origin,phase-data,",,,0.41,,ml,earthquake,"M 1.0 - 32 km SW of Tanana, Alaska"
8297,0.76,"87 km W of Adak, Alaska",1719836682620,1719954683290,,https://earthquake.usgs.gov/earthquakes/eventpage/av93182736,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93182736&format=geojson,,,,,reviewed,0,9,av,93182736,",av93182736,",",av,",",origin,phase-data,",7.0,0.06234,0.07,154.0,ml,earthquake,"M 0.8 - 87 km W of Adak, Alaska"
8298,2.0,"23 km W of Garden City, Texas",1719836435563,1721406941665,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024mvma,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024mvma&format=geojson,,,,,reviewed,0,62,tx,2024mvma,",tx2024mvma,",",tx,",",origin,phase-data,",29.0,0.1,0.1,65.0,ml,earthquake,"M 2.0 - 23 km W of Garden City, Texas"
8299,0.42,"9 km SW of Idyllwild, CA",1719836307180,1719867852791,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40815504,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40815504&format=geojson,,,,,reviewed,0,3,ci,40815504,",ci40815504,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",38.0,0.06886,0.17,74.0,ml,earthquake,"M 0.4 - 9 km SW of Idyllwild, CA"
8300,1.01,"10 km NW of The Geysers, CA",1719836225240,1719836325237,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75029486,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75029486&format=geojson,,,,,automatic,0,16,nc,75029486,",nc75029486,",",nc,",",nearby-cities,origin,phase-data,",22.0,0.001445,0.02,83.0,md,earthquake,"M 1.0 - 10 km NW of The Geysers, CA"
8301,0.05,"10 km S of Idyllwild, CA",1719835142530,1719847535952,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37675164,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37675164&format=geojson,,,,,reviewed,0,0,ci,37675164,",ci37675164,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",23.0,0.03262,0.14,69.0,ml,earthquake,"M 0.1 - 10 km S of Idyllwild, CA"
8302,0.93,"5 km SE of Lytle Creek, CA",1719835136060,1719847004932,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40815488,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40815488&format=geojson,,,,,reviewed,0,13,ci,40815488,",ci40815488,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",32.0,0.02301,0.18,46.0,ml,earthquake,"M 0.9 - 5 km SE of Lytle Creek, CA"
